"","Year","Lon_M","Lat_M","MUN","ANC","DC","SST","SALI","GSST","BAT","CHL"
"11265",2019,-79.84898281,-7.57577589,216.536715,23.621375,17.55230338,16.6995996,35.07040459,0.100161963,-100.2782523,1.116277738
"11266",2019,-79.86318639,-7.58480153,189.067081,34.278793,18.54308449,16.66501872,35.06949582,0.098658349,-108.0436971,1.084623578
"11267",2019,-79.8777691,-7.59306788,115.197657,42.180898,19.53705043,16.62890835,35.06859856,0.097237703,-108.9991248,1.044908789
"11268",2019,-79.89280285,-7.60026809,136.226464,84.201071,20.52964775,16.59121648,35.06770095,0.095972786,-101.2269167,0.998753333
"11269",2019,-79.9087113,-7.60689463,41.363993,90.490747,21.55562299,16.55139631,35.06676748,0.094322254,-101.0913898,0.954867165
"11270",2019,-79.9241782,-7.61316154,7.796374,1154.613846,22.54883981,16.51967708,35.06643565,0.091313447,-103.302768,0.908448242
"112711",2019,-79.9391,-7.61707652,16.100058,679.64588,23.45546306,16.50803889,35.06745958,0.085944776,-105.5289545,0.861620391
"11272",2019,-79.95082307,-7.62602307,98.640159,121.34598,24.31039821,16.50306011,35.06837849,0.080772668,-111.6606497,0.833521728
"112731",2019,-79.96232334,-7.63807334,41.891028,654.634609,25.23320212,16.50419953,35.06937435,0.075946028,-121.5528048,0.80775897
"11274",2019,-79.97582284,-7.64746142,42.778983,9135.821631,26.19944856,16.5078553,35.07049763,0.072252204,-123.1423121,0.772213366
"11275",2019,-79.99032492,-7.6565633,4.243574,10141.88571,27.21298328,16.51594926,35.07172536,0.069468104,-124.7868356,0.744292927
"11276",2019,-79.80885,-7.942335,22.59821,5.672204,24.53047,17.16289,35.08589,0.04805881,-122.928,0.75295984
"11277",2019,-79.79458,-7.933083,75.18165,8.18174,23.51718,17.15139,35.08653,0.05495293,-125.232,0.763648095
"11278",2019,-79.78252,-7.923783,110.7934,2.057419,22.61066,17.142,35.08724,0.06141773,-132.5208,0.769976321
"11279",2019,-79.77116667,-7.91356667,55.883891,42.881924,21.70923309,17.13570143,35.08777923,0.068519308,-136.5455205,0.773985003
"11280",2019,-79.77257,-7.900793,63.24632,6.377402,21.36565,17.1446,35.08785,0.07170505,-141.3566,0.771485625
"11281",2019,-79.75681,-7.898117,51.22559,2.817866,20.48783,17.13037,35.08822,0.08128352,-128.5373,0.789749727
"11282",2019,-79.74022572,-7.89535,98.590929,34.85743,19.57305518,17.11160683,35.08796699,0.097957056,-116.6923456,0.811372303
"11283",2019,-79.72420598,-7.89079088,14.19474,36.462397,18.63275322,17.09226787,35.08779787,0.114394625,-111.3094352,0.83455982
"112841",2019,-79.7088778,-7.88397593,16.239334,88.85384,17.65243298,17.07126278,35.08774862,0.130432719,-109.2180717,0.858612857
"11285",2019,-79.69386,-7.876336,343.6519,7.426834,16.6602,17.04723,35.0878,0.1459429,-102.081,0.880992524
"11286",2019,-79.67922,-7.868225,468.3575,13.2141,15.67061,17.01958,35.0879,0.1600419,-104,0.893935591
"112871",2019,-79.6656,-7.85978333,387.871462,3840.721083,14.71839527,16.98465737,35.08744845,0.161258717,-96,0.900674939
"11288",2019,-79.64996667,-7.85116667,632.231917,4102.818455,13.66501713,16.94665594,35.0868103,0.16249944,-95.38376101,0.907778529
"11289",2019,-79.63515,-7.84333333,946.151388,792.680963,12.67971766,16.91215848,35.08611995,0.16364941,-92.8359992,0.911005721
"11290",2019,-79.6205,-7.8352,1164.497919,1290.277206,11.69155574,16.87645397,35.08534261,0.163872445,-89.18184001,0.913261619
"11291",2019,-79.60585,-7.82656667,954.919387,1712.565101,10.68658747,16.83584329,35.0845349,0.162472074,-93.8760008,0.914860067
"11292",2019,-79.59182442,-7.81677442,750.358879,3782.409021,9.668448298,16.79667187,35.08361938,0.160624398,-86.19116479,0.915661178
"112931",2019,-79.57865682,-7.8072,156.968928,1382.359478,8.698542256,16.76645918,35.08259209,0.159457936,-72.8336368,0.912463099
"11294",2019,-79.56342486,-7.7966,228.165791,1652.741833,7.5950366,16.7384176,35.08130494,0.158608212,-59.4959328,0.900298223
"11295",2019,-79.55471,-7.785642,123.538,3.705411,6.778964,16.7246,35.08051,0.1580853,-48.77198,0.885520927
"11296",2019,-79.53967,-7.779375,23.38294,0,5.847969,16.70858,35.07909,0.1582234,-40.59028,0.88215946
"112971",2019,-79.35160998,-8.06953443,2.707549,163.018261,8.397338986,16.7319029,35.07449114,0.09652866,-49.8863952,1.062944275
"11298",2019,-79.36672751,-8.07656667,2.462069,559.188284,9.277232049,16.75070533,35.07483266,0.099369356,-56,1.05446337
"11299",2019,-79.38149345,-8.08156012,22.824363,1392.313195,10.02550646,16.76742342,35.07496696,0.10737385,-55.12850807,1.034228393
"11300",2019,-79.39677785,-8.0847,135.391096,21122.001,10.71399094,16.78403839,35.07491023,0.116830617,-57.95298965,1.010187508
"11301",2019,-79.41086127,-8.07998333,612.648911,15914.73134,11.02774439,16.79367909,35.07500001,0.118687976,-61.1067048,0.989173494
"113021",2019,-79.41286667,-8.09583333,771.826051,10266.90259,11.83323975,16.80661514,35.0747357,0.133347211,-61.5880008,0.969803671
"11303",2019,-79.41986738,-8.10885036,623.536451,1414.484903,12.70140709,16.82153151,35.07454938,0.147237116,-62,0.948565239
"11304",2019,-79.43403588,-8.11781836,529.177732,1612.524766,13.65171705,16.83891818,35.0744928,0.159761622,-62.92590358,0.921967699
"11305",2019,-79.4486696,-8.1260196,775.038607,846.289948,14.58768432,16.86936926,35.07453397,0.168847105,-65.13457099,0.894408113
"11306",2019,-79.46335138,-8.13398402,1082.755637,1383.480864,15.51463315,16.91170158,35.07461794,0.175753008,-68.360496,0.872292598
"11307",2019,-79.47810182,-8.14200091,778.578276,2063.041391,16.45453026,16.95733965,35.0747021,0.182390487,-71.66421839,0.856377001
"11308",2019,-79.49270403,-8.15027702,467.662408,3575.48788,17.38806314,17.00601555,35.07478118,0.188902082,-73,0.840907214
"11309",2019,-79.50684974,-8.15922769,524.378254,4174.756917,18.34019147,17.05757379,35.07484612,0.195572729,-74.95892677,0.824818936
"11310",2019,-79.52106547,-8.16801071,347.229927,12920.43521,19.2920815,17.11556848,35.07524267,0.193204021,-74.4442872,0.809326629
"11311",2019,-79.53575546,-8.17607773,665.787288,13160.46708,20.23537705,17.14414323,35.07603348,0.184321995,-75.7586552,0.79152998
"11312",2019,-79.55068833,-8.1837275,636.710039,3090.255987,21.17534692,17.17094295,35.07685891,0.175217253,-78.39552744,0.773316543
"11313",2019,-79.56562579,-8.19127956,927.50719,5031.7208,22.11644383,17.19657074,35.0777171,0.165892999,-80.55543321,0.755656597
"11314",2019,-79.58045528,-8.19901097,451.652338,2585.485869,23.06093353,17.22156184,35.07861201,0.156298595,-82.8092672,0.74106754
"11315",2019,-79.59488962,-8.20752814,28.732597,878.502741,24.02622601,17.24697524,35.07955389,0.146318211,-83,0.725429809
"11316",2019,-79.60886693,-8.21664453,1.161401,622.854282,25.00006201,17.27522978,35.08023585,0.138937054,-82.4946872,0.708805077
"11317",2019,-79.62282338,-8.22596003,2.839304,3701.681312,25.9828814,17.30362019,35.08075964,0.134431866,-85.7080184,0.690982383
"113181",2019,-79.63696022,-8.23488459,19.781417,1505.611963,26.9583793,17.32934826,35.08127102,0.131623103,-89.3704528,0.675053639
"11319",2019,-79.65159294,-8.24307542,31.704952,410.496445,27.92641954,17.35107622,35.08169535,0.129876246,-91.8823056,0.659015626
"11320",2019,-79.66821667,-8.25073333,1.055158,311.361722,28.96154457,17.37165787,35.0820824,0.128359543,-97.78547344,0.638229921
"11321",2019,-79.72714,-8.66356,4.863054,5.107039,48.97331,17.99118,35.08296,0.09209736,-117.2583,0.577188379
"11322",2019,-79.71241,-8.65536,104.5832,5.120992,47.99777,17.96029,35.08149,0.1053611,-112.3857,0.615164167
"11323",2019,-79.69787,-8.647028,85.66953,2.844971,47.03118,17.92906,35.07997,0.1184331,-107.6067,0.644971432
"11324",2019,-79.68342,-8.638462,40.68329,2.88056,46.06782,17.89844,35.07844,0.1311557,-107.0589,0.683902803
"11325",2019,-79.66902,-8.629811,60.37655,2.467107,45.10718,17.87715,35.07662,0.1341914,-105.1275,0.73744946
"11326",2019,-79.65459,-8.621157,50.78181,13.6562,44.14696,17.85605,35.07465,0.1340305,-99.73294,0.786979379
"11327",2019,-79.64025,-8.612514,29.50246,2.380225,43.19389,17.83397,35.07275,0.1332944,-91.0136,0.830994571
"11328",2019,-79.52364,-8.546059,3.609715,0,35.56999,17.66649,35.06258,0.08866461,-85.936,1.230901838
"11329",2019,-79.50925,-8.537487,20.27911,0,34.63695,17.65764,35.06318,0.08379354,-87,1.325418168
"113301",2019,-79.49487,-8.528867,60.57823,0,33.70664,17.6493,35.06428,0.08027469,-89.4187,1.419525289
"11331",2019,-79.48044,-8.52048,40.17348,0,32.77997,17.64016,35.06544,0.07779691,-88.33409,1.507581165
"11332",2019,-79.46552,-8.512824,128.5707,0,31.83531,17.62949,35.06661,0.076178,-84.22529,1.626596721
"11333",2019,-79.45067,-8.505076,87.5997,0,30.89674,17.61836,35.06786,0.07557136,-82.5256,1.74016028
"11334",2019,-79.4364,-8.496321,29.64259,0,29.98871,17.60993,35.06926,0.07822295,-85.38285,1.845558485
"11335",2019,-79.4221894,-8.48746137,31.900707,61.188902,29.08356171,17.60760198,35.07062708,0.087279444,-86.42038096,2.017163576
"11336",2019,-79.40746597,-8.47958532,26.999436,141.368126,28.15999428,17.60434335,35.07185107,0.096624502,-84.2918328,2.203507671
"11337",2019,-79.39264777,-8.4717437,87.375113,183.3803,27.23591194,17.60019175,35.07288776,0.105747327,-81,2.382869276
"11338",2019,-79.3781526,-8.46320963,173.789458,2611.475118,26.33278271,17.59513754,35.07390123,0.115759925,-79.17201794,2.53008562
"11339",2019,-79.36379771,-8.45449052,66.76604,1930.713621,25.44453554,17.58882332,35.07484909,0.126667062,-80.1885496,2.672957285
"11340",2019,-79.3494278,-8.44590927,228.135573,1523.455242,24.5643126,17.560448,35.07516144,0.143473391,-81,2.822195566
"11341",2019,-79.33489474,-8.43754269,217.103608,2255.359426,23.68390357,17.52155189,35.07524395,0.162475406,-78.44633101,2.992317216
"11342",2019,-79.3203,-8.42918333,513.485664,3610.013835,22.80948181,17.47967149,35.07532359,0.181734823,-76,3.154398285
"113431",2019,-79.3058,-8.42078333,711.760711,4141.03311,21.95079834,17.43522975,35.07540984,0.20109995,-75.94729608,3.369609672
"11344",2019,-79.29116667,-8.41258333,228.883021,3831.870698,21.00697909,17.38768547,35.07547609,0.220720978,-77.6199992,3.573465974
"113451",2019,-79.2765692,-8.4043596,108.464555,18140.25244,20.02292129,17.33840723,35.07538142,0.241462453,-79.50409291,3.655679795
"11346",2019,-79.26188333,-8.3963,168.436848,15029.12658,19.03857224,17.29258058,35.0745045,0.265790816,-72.5674227,3.859017604
"11347",2019,-79.24728333,-8.38813333,181.117561,6865.540365,18.05827445,17.24729202,35.07352979,0.289415893,-66.4999984,4.521764244
"113481",2019,-79.23261667,-8.37993333,75.933795,2427.989142,17.07532973,17.20007314,35.07270052,0.312183879,-62.012,5.068158184
"11349",2019,-79.2179,-8.37188333,18.867106,1272.311532,16.09440571,17.15107281,35.0720104,0.334008983,-57.94940784,5.413041901
"11350",2019,-79.20188333,-8.36213333,57.399551,2591.428833,15.0120054,17.09504342,35.07148823,0.356896995,-54.5202237,5.602513831
"11351",2019,-79.19061726,-8.3528253,9.397152,11079.24097,14.21362139,17.02618912,35.07218346,0.350107639,-53.25439839,5.583502372
"11352",2019,-79.17713333,-8.34046667,30.698148,13435.39463,13.25296368,17.2461624,35.07641596,0.375758345,-55.74253822,7.101798163
"11353",2019,-79.17515,-8.32996667,3.252266,8400.57605,12.8785569,17.2264795,35.07671287,0.378439978,-64.37999919,6.851072113
"11354",2019,-79.14621715,-8.32974191,3.219907,4665.165858,11.32017511,17.02692264,35.07667532,0.367457872,-70.239515,6.900855677
"11355",2019,-79.13183427,-8.32097547,26.079686,13576.92746,10.37855041,16.91736426,35.07696594,0.361758701,-72.32188881,6.197971614
"11356",2019,-79.11723789,-8.31279394,1.861984,13998.91234,9.398622624,16.82009381,35.07729605,0.356318486,-69.98523945,5.543635573
"11357",2019,-78.93306667,-8.60226667,9.001932,210.663882,7.735289646,16.7070624,35.06533089,0.250615037,-44.46081721,8.23529164
"11358",2019,-78.94738333,-8.61108333,71.393712,69.724755,8.684255391,16.75143127,35.06514549,0.250615037,-48.8719992,7.863694965
"113591",2019,-78.96200984,-8.61946211,367.358379,405.265341,9.590773946,16.80867746,35.06481007,0.250589104,-53.553268,7.217301534
"11360",2019,-78.97651,-8.627761,514.8113,9.692963,10.47419,16.87606,35.06421,0.2495342,-56.69831,7.009477199
"113611",2019,-78.9913,-8.635933,657.8997,11.20438,11.37973,16.94386,35.06371,0.2469459,-58.36091,7.369162004
"11362",2019,-79.00606667,-8.644,374.101409,909.19914,12.26249642,17.00827991,35.06332667,0.244398518,-59.95864075,7.733030645
"11363",2019,-79.02068333,-8.65253333,426.433923,79.805961,13.13939616,17.06915292,35.06297605,0.241651729,-65,7.632219277
"11364",2019,-79.03633606,-8.66170273,484.042908,438.502641,14.09762689,17.13321489,35.06259862,0.236520769,-63.46120347,6.992528596
"11365",2019,-79.05042493,-8.67063328,398.235348,1264.650737,15.00680895,17.17127599,35.06221657,0.229765881,-67.38386489,6.61250178
"11366",2019,-79.06540192,-8.67849262,286.460255,2397.429495,15.89515458,17.20295535,35.06191257,0.222696098,-69.2717801,6.393308395
"11367",2019,-79.07956798,-8.68744232,943.090058,1219.98714,16.82089882,17.23588428,35.06153029,0.215891212,-70.4861568,6.102801599
"11368",2019,-79.09410739,-8.69571603,1864.978557,1060.9045,17.73566383,17.26926588,35.06119493,0.209181607,-71.43137517,5.355913758
"11369",2019,-79.10893333,-8.70368333,1360.112721,1264.998014,18.65494862,17.30346907,35.0608823,0.202537363,-71.78070322,4.854568771
"113701",2019,-79.12318333,-8.71241667,1187.124955,1292.911752,19.59564278,17.34167663,35.06051081,0.196357201,-74.51328033,4.795680966
"113711",2019,-79.14185915,-8.71918333,1875.550465,1779.463299,20.62465999,17.39576358,35.06032233,0.189805457,-78.05680395,5.121097943
"11372",2019,-79.15472223,-8.72973611,2009.033209,662.521324,21.60465841,17.44222628,35.060366,0.185268041,-77.3666648,5.210530401
"11373",2019,-79.16935954,-8.73792977,1247.576902,426.113636,22.55209268,17.48513926,35.06053202,0.179929212,-75.3968552,4.937974527
"11374",2019,-79.18413917,-8.74581958,1305.614627,162.61232,23.49622983,17.52419719,35.06073863,0.174137636,-79.38680159,4.682483599
"11375",2019,-79.19878345,-8.75410006,712.322831,52.282387,24.45573075,17.55968125,35.0609792,0.167919892,-86.6920424,4.506657925
"11376",2019,-79.21328782,-8.76253782,520.432869,37.463338,25.41925865,17.59064443,35.06117748,0.16087717,-86.97263942,4.343263785
"11377",2019,-79.22773916,-8.77107249,624.14283,22.365,26.38720876,17.62243101,35.06144359,0.154829733,-82.8426016,4.170254286
"11378",2019,-79.24228,-8.779654,1160.722,2.013477,27.36298,17.65549,35.06179,0.1498413,-80,4.121073697
"11379",2019,-79.2567,-8.788176,1543.372,2.366304,28.33344,17.68939,35.06221,0.1459784,-81.77094,4.069395882
"11380",2019,-79.27759,-8.799507,1043.881,12.3752,29.69425,17.73914,35.06293,0.142095,-88.45685,3.96328506
"113811",2019,-79.29172,-8.808683,486.4021,2.718393,30.67913,17.76411,35.06429,0.1348253,-88,3.855806964
"11382",2019,-79.30637,-8.816886,448.3635,1.262937,31.64767,17.78658,35.06577,0.1264076,-90.01315,3.753101906
"11383",2019,-79.32096667,-8.82526667,316.120258,5978.341434,32.62261663,17.81020617,35.06730269,0.117206119,-91.5320008,3.61595789
"11384",2019,-79.33534,-8.833737,373.108,2.653966,33.59319,17.83474,35.06886,0.1073117,-92,3.474055894
"11385",2019,-79.35053,-8.842567,192.4895,2.710664,34.61528,17.86151,35.07054,0.09610141,-90.284,3.333583091
"11386",2019,-79.36657,-8.850533,162.1173,2.565195,35.64159,17.88838,35.07185,0.083705,-87.372,3.190900328
"11387",2019,-79.38125,-8.852917,141.287,5.513525,36.38867,17.90429,35.07215,0.07422286,-89.8009,3.105493956
"11388",2019,-79.39825,-8.856167,553.174,1.608912,37.28001,17.92237,35.0725,0.0630921,-94.1784,3.007225897
"11389",2019,-79.41048,-8.85345,234.8753,0,37.71779,17.92911,35.07243,0.05752923,-98.35195,2.963103749
"11390",2019,-79.41472,-8.879867,281.639,0,38.94671,17.96028,35.07399,0.04282169,-97.01065,2.809414826
"11391",2019,-79.4295,-8.888367,629.0653,0,39.94335,17.96751,35.07443,0.03386817,-97.70269,2.70981712
"11392",2019,-79.44388,-8.896967,764.2295,7.87009,40.92664,17.96642,35.0748,0.02867906,-102.804,2.603106808
"11393",2019,-79.45863551,-8.90518442,749.419831,30.121031,41.9106101,17.94938072,35.07502686,0.030686703,-106,2.469873493
"11394",2019,-79.47275,-8.914051,418.599,17.22246,42.89008,17.93364,35.07529,0.03314663,-108.838,2.351056979
"11395",2019,-79.48727963,-8.92242531,93.563823,41.294952,43.8550492,17.91826996,35.07553086,0.036250556,-111.9348003,2.246265281
"11396",2019,-79.50195095,-8.93073365,32.174869,31.163749,44.81058786,17.90347919,35.07576288,0.039946729,-111.031772,2.147353481
"11397",2019,-79.30188,-9.200492,2.271901,0,40.03852,17.92598,35.08911,0.02506755,-139.2055,2.1052037
"11398",2019,-79.28735,-9.192201,4.886179,0,39.06649,17.92426,35.088,0.02365651,-131.9199,2.165368714
"113991",2019,-79.27257,-9.184056,8.221589,0,38.0839,17.92022,35.08691,0.02636748,-128.7004,2.241377965
"11400",2019,-79.25775,-9.176145,14.28109,0,37.10407,17.91397,35.08589,0.03213962,-126.1352,2.257242124
"114011",2019,-79.24315,-9.167779,34.08797,0,36.12982,17.90794,35.08482,0.03700621,-122.9666,2.271719865
"11402",2019,-79.22858,-9.159373,107.3666,0,35.15806,17.90207,35.08372,0.04103794,-119.7495,2.288978852
"11403",2019,-79.21399,-9.150996,87.19211,0,34.18703,17.89635,35.08257,0.0442607,-115.4782,2.225453011
"11404",2019,-79.19954,-9.142464,68.37357,0,33.22335,17.89057,35.08138,0.04657515,-113.6914,2.147892273
"11405",2019,-79.18526,-9.133731,90.22488,0,32.268,17.87747,35.08024,0.04794656,-112.5955,2.140509849
"11406",2019,-79.17089,-9.124844,82.56445,0,31.30737,17.86556,35.07917,0.04921391,-111,2.225372157
"11407",2019,-79.15654,-9.116231,103.1216,0,30.35517,17.85507,35.0783,0.05052383,-109.3954,2.294745254
"11408",2019,-79.1422,-9.109127,181.001,0,29.42764,17.84689,35.07766,0.05226579,-111,2.336166523
"114091",2019,-79.1277,-9.100451,96.51176,0,28.4705,17.84241,35.07702,0.05372011,-107.7552,2.356089418
"11410",2019,-79.11321,-9.091928,188.5203,0,27.51956,17.84106,35.07626,0.05638756,-105.27,2.365105619
"11411",2019,-79.09852,-9.083761,449.4914,0,26.56495,17.83939,35.07533,0.06230421,-104.6026,2.382822553
"11412",2019,-79.08392,-9.075472,481.8763,0,25.61774,17.83695,35.07444,0.07061202,-104,2.427723556
"11413",2019,-79.06963783,-9.06654391,335.930509,117.797972,24.68559896,17.83415495,35.07360606,0.081346727,-103.1002619,2.478992875
"11414",2019,-79.05506138,-9.05825412,180.091519,1286.890937,23.74836597,17.8298871,35.07279726,0.094606244,-99.7147312,2.53172061
"11415",2019,-79.04028988,-9.05022827,15.454748,39.36361,22.80713905,17.82446381,35.07201617,0.110319526,-98.53929072,2.584025361
"114161",2019,-79.02592842,-9.04129509,19.090796,2355.129128,21.88762519,17.79470206,35.07147909,0.13364589,-98,2.639118697
"11417",2019,-79.01313,-9.033601,40.32801,0,21.07697,17.75564,35.07081,0.1564921,-98.76031,2.677869992
"11418",2019,-78.99805,-9.026018,35.65095,0,20.13852,17.7097,35.06989,0.181995,-91.55426,2.695427912
"11419",2019,-78.98383,-9.017207,177.2045,0,19.22695,17.66472,35.06881,0.206963,-89.24002,2.709001218
"11420",2019,-78.9695,-9.008461,153.5403,0,18.23245,17.62005,35.06757,0.2314632,-90.3506,2.746718929
"11421",2019,-78.95493,-9.000241,283.622,0,17.24574,17.5715,35.06588,0.2554089,-87.93847,2.784465908
"11422",2019,-78.94014,-8.992228,880.739,0,16.25744,17.51339,35.06353,0.2793061,-84.08466,2.819953658
"11423",2019,-78.92566,-8.98393,888.2709,0,15.27425,17.45437,35.0612,0.3028194,-80.87774,2.951006221
"11424",2019,-78.91611,-8.972644,333.7188,0,14.41213,17.40607,35.05931,0.3224307,-78.95854,3.096168984
"11425",2019,-78.89999,-8.967706,163.6174,0,13.47777,17.34361,35.05698,0.3449974,-78,3.237559587
