X,Y
-80.306,-3.4038
-80.304,-3.4038
-80.302,-3.4059
-80.302,-3.4067
-80.297,-3.4117
-80.297,-3.4125
-80.296,-3.4134
-80.296,-3.4166
-80.296,-3.4175
-80.296,-3.4184
-80.294,-3.4196
-80.294,-3.4192
-80.294,-3.4175
-80.293,-3.4171
-80.293,-3.4171
-80.289,-3.4204
-80.288,-3.4204
-80.287,-3.4221
-80.285,-3.4221
-80.284,-3.4229
-80.283,-3.4229
-80.282,-3.4238
-80.28,-3.4238
-80.279,-3.425
-80.279,-3.4259
-80.28,-3.4267
-80.28,-3.4275
-80.281,-3.4284
-80.281,-3.4292
-80.281,-3.43
-80.281,-3.4309
-80.283,-3.4325
-80.283,-3.4329
-80.28,-3.4329
-80.279,-3.4317
-80.279,-3.4309
-80.278,-3.43
-80.278,-3.4275
-80.277,-3.4263
-80.273,-3.4263
-80.273,-3.4254
-80.271,-3.4254
-80.27,-3.4246
-80.269,-3.4246
-80.268,-3.4238
-80.267,-3.4238
-80.266,-3.4229
-80.261,-3.4229
-80.26,-3.4238
-80.258,-3.4238
-80.258,-3.4246
-80.253,-3.4246
-80.253,-3.4254
-80.248,-3.4254
-80.248,-3.4246
-80.233,-3.4246
-80.233,-3.4254
-80.232,-3.4254
-80.229,-3.428
-80.228,-3.428
-80.226,-3.43
-80.226,-3.4317
-80.228,-3.4334
-80.228,-3.4358
-80.228,-3.4362
-80.227,-3.4358
-80.227,-3.4342
-80.226,-3.433
-80.221,-3.4329
-80.221,-3.4334
-80.221,-3.4342
-80.22,-3.435
-80.22,-3.4376
-80.219,-3.4379
-80.218,-3.4379
-80.218,-3.4387
-80.217,-3.4387
-80.216,-3.4379
-80.209,-3.4379
-80.209,-3.4383
-80.209,-3.4391
-80.208,-3.4396
-80.208,-3.4387
-80.203,-3.4388
-80.201,-3.44
-80.201,-3.4409
-80.201,-3.4413
-80.199,-3.4396
-80.198,-3.4396
-80.197,-3.4413
-80.196,-3.4413
-80.195,-3.4405
-80.193,-3.4405
-80.193,-3.4396
-80.191,-3.4396
-80.19,-3.4388
-80.183,-3.4388
-80.182,-3.4396
-80.18,-3.4396
-80.179,-3.4388
-80.174,-3.4388
-80.173,-3.4379
-80.173,-3.4379
-80.171,-3.4363
-80.17,-3.4363
-80.168,-3.4342
-80.168,-3.4325
-80.169,-3.4317
-80.169,-3.43
-80.168,-3.4296
-80.165,-3.4296
-80.165,-3.43
-80.165,-3.4308
-80.164,-3.4313
-80.163,-3.4304
-80.16,-3.4304
-80.159,-3.4313
-80.158,-3.4313
-80.157,-3.4321
-80.153,-3.4321
-80.153,-3.4313
-80.149,-3.4313
-80.148,-3.4304
-80.146,-3.4304
-80.145,-3.4296
-80.144,-3.4296
-80.143,-3.4288
-80.141,-3.4288
-80.14,-3.4284
-80.14,-3.4276
-80.139,-3.4263
-80.138,-3.4263
-80.137,-3.4246
-80.136,-3.4246
-80.135,-3.4237
-80.134,-3.4237
-80.133,-3.4229
-80.133,-3.4229
-80.132,-3.4221
-80.131,-3.4221
-80.13,-3.4213
-80.129,-3.4213
-80.128,-3.4204
-80.127,-3.4204
-80.126,-3.4196
-80.123,-3.4196
-80.123,-3.4187
-80.121,-3.4187
-80.12,-3.4179
-80.119,-3.4179
-80.119,-3.4183
-80.119,-3.4192
-80.12,-3.4201
-80.12,-3.4209
-80.121,-3.4217
-80.121,-3.4225
-80.122,-3.4242
-80.122,-3.425
-80.123,-3.4259
-80.123,-3.4267
-80.123,-3.4271
-80.121,-3.4259
-80.121,-3.4251
-80.12,-3.4233
-80.12,-3.4225
-80.119,-3.4217
-80.119,-3.4209
-80.116,-3.4179
-80.115,-3.4179
-80.114,-3.4187
-80.112,-3.4188
-80.111,-3.4196
-80.109,-3.4196
-80.109,-3.4201
-80.109,-3.4209
-80.108,-3.4212
-80.108,-3.4204
-80.103,-3.4204
-80.102,-3.4212
-80.098,-3.4212
-80.098,-3.4204
-80.093,-3.4204
-80.093,-3.4196
-80.087,-3.4196
-80.086,-3.4188
-80.074,-3.4188
-80.073,-3.4179
-80.071,-3.4179
-80.07,-3.4171
-80.068,-3.4171
-80.068,-3.4163
-80.066,-3.4163
-80.065,-3.4154
-80.064,-3.4154
-80.063,-3.4142
-80.063,-3.4133
-80.061,-3.4117
-80.061,-3.41
-80.061,-3.4092
-80.061,-3.4083
-80.06,-3.4075
-80.06,-3.4067
-80.059,-3.4063
-80.058,-3.4063
-80.053,-3.4104
-80.053,-3.41
-80.053,-3.4092
-80.058,-3.4046
-80.058,-3.4046
-80.059,-3.4042
-80.059,-3.3967
-80.058,-3.3959
-80.058,-3.3942
-80.058,-3.3938
-80.047,-3.3938
-80.046,-3.3929
-80.045,-3.3929
-80.044,-3.3917
-80.044,-3.3909
-80.044,-3.3904
-80.045,-3.3904
-80.046,-3.3913
-80.047,-3.3913
-80.048,-3.3921
-80.056,-3.3921
-80.057,-3.3909
-80.057,-3.3867
-80.056,-3.3859
-80.056,-3.385
-80.056,-3.3842
-80.056,-3.3834
-80.053,-3.3813
-80.053,-3.3813
-80.052,-3.3804
-80.051,-3.3804
-80.049,-3.3788
-80.048,-3.3788
-80.046,-3.3763
-80.045,-3.3763
-80.044,-3.3754
-80.043,-3.3754
-80.041,-3.3729
-80.04,-3.3729
-80.038,-3.3713
-80.038,-3.3713
-80.033,-3.3671
-80.033,-3.3671
-80.032,-3.3667
-80.032,-3.3659
-80.031,-3.3642
-80.031,-3.3633
-80.029,-3.3617
-80.029,-3.3609
-80.027,-3.3592
-80.027,-3.355
-80.027,-3.3546
-80.025,-3.3546
-80.022,-3.3575
-80.022,-3.3583
-80.021,-3.3592
-80.021,-3.36
-80.021,-3.3609
-80.021,-3.3625
-80.02,-3.3633
-80.02,-3.3642
-80.019,-3.3651
-80.019,-3.3659
-80.018,-3.3667
-80.018,-3.3675
-80.017,-3.3683
-80.017,-3.3692
-80.016,-3.3704
-80.015,-3.3704
-80.014,-3.3712
-80.008,-3.3712
-80.006,-3.3725
-80.006,-3.3734
-80.006,-3.3742
-80.006,-3.375
-80.005,-3.3754
-80.005,-3.375
-80.005,-3.3717
-80.007,-3.3696
-80.008,-3.3696
-80.008,-3.3688
-80.009,-3.3688
-80.01,-3.3696
-80.014,-3.3696
-80.016,-3.3683
-80.016,-3.3675
-80.018,-3.3651
-80.018,-3.3633
-80.019,-3.3625
-80.019,-3.36
-80.018,-3.3596
-80.018,-3.3596
-80.017,-3.3604
-80.016,-3.3604
-80.015,-3.3612
-80.014,-3.3612
-80.013,-3.3621
-80.013,-3.3621
-80.012,-3.3629
-80.008,-3.363
-80.007,-3.3634
-80.007,-3.365
-80.006,-3.3667
-80.006,-3.3675
-80.005,-3.368
-80.003,-3.368
-80.003,-3.3676
-80.006,-3.365
-80.006,-3.3625
-80.007,-3.3612
-80.012,-3.3612
-80.013,-3.3604
-80.013,-3.3604
-80.014,-3.3596
-80.015,-3.3596
-80.016,-3.3588
-80.017,-3.3588
-80.019,-3.3562
-80.02,-3.3562
-80.028,-3.3488
-80.028,-3.3488
-80.029,-3.3479
-80.03,-3.3479
-80.031,-3.3471
-80.032,-3.3471
-80.033,-3.3459
-80.033,-3.345
-80.03,-3.3425
-80.031,-3.3421
-80.032,-3.3421
-80.032,-3.3417
-80.032,-3.3392
-80.031,-3.3384
-80.031,-3.3367
-80.03,-3.3359
-80.03,-3.3334
-80.03,-3.3325
-80.03,-3.3317
-80.029,-3.3309
-80.029,-3.33
-80.03,-3.3292
-80.03,-3.3125
-80.029,-3.3117
-80.029,-3.3108
-80.028,-3.3096
-80.027,-3.3096
-80.026,-3.3088
-80.021,-3.3087
-80.018,-3.3113
-80.018,-3.3113
-80.017,-3.3121
-80.016,-3.3121
-80.015,-3.3129
-80.014,-3.3129
-80.013,-3.3137
-80.013,-3.3138
-80.012,-3.3146
-80.011,-3.3146
-80.01,-3.3133
-80.01,-3.3125
-80.01,-3.3121
-80.012,-3.3121
-80.013,-3.3113
-80.014,-3.3113
-80.015,-3.3104
-80.016,-3.3104
-80.017,-3.3096
-80.018,-3.3096
-80.021,-3.3067
-80.021,-3.305
-80.021,-3.3042
-80.021,-3.2967
-80.021,-3.2959
-80.021,-3.295
-80.018,-3.293
-80.018,-3.293
-80.017,-3.2921
-80.014,-3.2921
-80.011,-3.295
-80.011,-3.2959
-80.011,-3.2967
-80.011,-3.2975
-80.01,-3.2984
-80.01,-3.2992
-80.009,-3.2996
-80.008,-3.2996
-80.008,-3.3004
-80.005,-3.3004
-80.004,-3.3013
-80.003,-3.3013
-80.003,-3.3009
-80.003,-3.3
-80.003,-3.2996
-80.004,-3.2996
-80.005,-3.2988
-80.008,-3.2988
-80.009,-3.2975
-80.009,-3.2967
-80.01,-3.2959
-80.01,-3.295
-80.011,-3.2942
-80.011,-3.2934
-80.011,-3.2925
-80.011,-3.2917
-80.012,-3.2909
-80.012,-3.2892
-80.01,-3.2875
-80.01,-3.2867
-80.01,-3.2863
-80.009,-3.2863
-80.008,-3.2871
-80.008,-3.2867
-80.008,-3.2842
-80.008,-3.2837
-80.002,-3.2837
-80.001,-3.2829
-80,-3.2829
-79.999,-3.2817
-79.999,-3.2809
-79.998,-3.2804
-79.996,-3.2804
-79.995,-3.2813
-79.994,-3.2813
-79.993,-3.2821
-79.992,-3.2821
-79.991,-3.2813
-79.99,-3.2813
-79.989,-3.28
-79.989,-3.2796
-79.991,-3.2796
-79.992,-3.2804
-79.993,-3.2804
-79.994,-3.2796
-79.995,-3.2796
-79.996,-3.2788
-79.998,-3.2788
-80,-3.28
-80,-3.2809
-80,-3.2813
-80.002,-3.2813
-80.003,-3.2821
-80.008,-3.2821
-80.008,-3.2817
-80.008,-3.28
-80.007,-3.2792
-80.007,-3.2784
-80.006,-3.2767
-80.006,-3.2759
-80.005,-3.275
-80.005,-3.2734
-80.004,-3.2725
-80.004,-3.2717
-80.002,-3.27
-80.002,-3.2692
-80.003,-3.2684
-80.003,-3.2675
-80.002,-3.2667
-80.002,-3.2659
-80.001,-3.265
-80.001,-3.2642
-80,-3.263
-80,-3.2625
-80,-3.2617
-79.999,-3.2609
-79.999,-3.2559
-79.998,-3.2555
-79.998,-3.2555
-79.997,-3.255
-79.997,-3.2533
-79.998,-3.2525
-79.998,-3.25
-79.999,-3.2491
-79.999,-3.245
-80,-3.2437
-80,-3.2438
-80.001,-3.2434
-80.001,-3.2409
-80.002,-3.2392
-80.002,-3.2384
-80.002,-3.2379
-80.001,-3.2379
-80,-3.2388
-80,-3.2388
-80,-3.2384
-80,-3.2376
-79.999,-3.2367
-79.999,-3.2317
-79.998,-3.2308
-79.998,-3.23
-79.997,-3.2292
-79.997,-3.2284
-79.996,-3.2276
-79.996,-3.2267
-79.993,-3.2237
-79.993,-3.2237
-79.991,-3.2221
-79.99,-3.2221
-79.99,-3.2217
-79.99,-3.2208
-79.984,-3.2154
-79.983,-3.2154
-79.982,-3.2146
-79.978,-3.2146
-79.978,-3.2155
-79.975,-3.2155
-79.975,-3.215
-79.975,-3.2141
-79.975,-3.2137
-79.976,-3.2137
-79.977,-3.2125
-79.977,-3.2091
-79.976,-3.2083
-79.976,-3.2076
-79.975,-3.2067
-79.975,-3.2058
-79.973,-3.2029
-79.972,-3.2029
-79.971,-3.2025
-79.971,-3.2017
-79.97,-3.2009
-79.97,-3.2
-79.968,-3.1979
-79.968,-3.1979
-79.965,-3.1955
-79.964,-3.1955
-79.963,-3.1946
-79.963,-3.1946
-79.962,-3.1937
-79.96,-3.1937
-79.959,-3.1929
-79.958,-3.1929
-79.957,-3.1913
-79.956,-3.1913
-79.955,-3.1905
-79.953,-3.1905
-79.952,-3.1913
-79.952,-3.1904
-79.951,-3.1904
-79.95,-3.1913
-79.949,-3.1913
-79.948,-3.1921
-79.947,-3.1921
-79.947,-3.1917
-79.95,-3.1888
-79.951,-3.1888
-79.952,-3.1875
-79.952,-3.1833
-79.95,-3.1813
-79.949,-3.1813
-79.948,-3.1805
-79.944,-3.1804
-79.943,-3.1812
-79.942,-3.1812
-79.942,-3.1821
-79.939,-3.1821
-79.938,-3.1838
-79.937,-3.1838
-79.936,-3.1829
-79.928,-3.1829
-79.927,-3.1842
-79.927,-3.185
-79.928,-3.1858
-79.928,-3.1867
-79.928,-3.1871
-79.918,-3.1779
-79.918,-3.1779
-79.916,-3.1763
-79.915,-3.1763
-79.914,-3.1771
-79.914,-3.1767
-79.914,-3.1758
-79.915,-3.175
-79.915,-3.1725
-79.914,-3.1717
-79.914,-3.1692
-79.913,-3.1684
-79.913,-3.1658
-79.912,-3.1651
-79.912,-3.1642
-79.91,-3.1617
-79.91,-3.1608
-79.907,-3.1584
-79.907,-3.1558
-79.906,-3.155
-79.906,-3.1525
-79.905,-3.1517
-79.905,-3.1484
-79.905,-3.1475
-79.905,-3.1458
-79.904,-3.145
-79.904,-3.135
-79.903,-3.1342
-79.903,-3.1275
-79.902,-3.1267
-79.902,-3.1159
-79.901,-3.115
-79.901,-3.1075
-79.9,-3.1067
-79.9,-3.1017
-79.9,-3.1009
-79.9,-3.0975
-79.899,-3.0967
-79.899,-3.0942
-79.9,-3.0934
-79.9,-3.0917
-79.899,-3.0909
-79.899,-3.09
-79.898,-3.0892
-79.898,-3.0875
-79.897,-3.0867
-79.897,-3.085
-79.896,-3.0842
-79.896,-3.0833
-79.895,-3.0825
-79.895,-3.0809
-79.895,-3.08
-79.895,-3.0783
-79.894,-3.0775
-79.894,-3.0759
-79.893,-3.075
-79.893,-3.0742
-79.892,-3.0729
-79.891,-3.0729
-79.89,-3.0733
-79.89,-3.0825
-79.89,-3.0829
-79.888,-3.0829
-79.888,-3.0825
-79.888,-3.08
-79.889,-3.0792
-79.889,-3.0759
-79.888,-3.0746
-79.886,-3.0746
-79.884,-3.0729
-79.881,-3.0729
-79.88,-3.0721
-79.877,-3.0721
-79.876,-3.0725
-79.876,-3.0734
-79.873,-3.0763
-79.872,-3.0763
-79.871,-3.0758
-79.872,-3.075
-79.872,-3.0742
-79.873,-3.0734
-79.873,-3.0725
-79.877,-3.0684
-79.877,-3.0642
-79.876,-3.0634
-79.876,-3.0625
-79.875,-3.0612
-79.874,-3.0612
-79.874,-3.0609
-79.874,-3.06
-79.873,-3.0596
-79.873,-3.0596
-79.872,-3.0588
-79.869,-3.0588
-79.869,-3.0584
-79.869,-3.0575
-79.87,-3.0567
-79.87,-3.055
-79.869,-3.0542
-79.869,-3.0517
-79.868,-3.0509
-79.868,-3.0492
-79.867,-3.0484
-79.867,-3.0475
-79.866,-3.0467
-79.866,-3.045
-79.865,-3.0442
-79.865,-3.0434
-79.864,-3.0417
-79.864,-3.0409
-79.862,-3.0392
-79.862,-3.0367
-79.862,-3.0362
-79.861,-3.0362
-79.86,-3.035
-79.86,-3.0342
-79.859,-3.0334
-79.859,-3.0325
-79.858,-3.0317
-79.858,-3.0309
-79.857,-3.0296
-79.856,-3.0296
-79.855,-3.0292
-79.855,-3.0284
-79.855,-3.0275
-79.855,-3.0267
-79.852,-3.0242
-79.852,-3.0225
-79.85,-3.0209
-79.85,-3.02
-79.85,-3.0192
-79.85,-3.0184
-79.85,-3.0175
-79.85,-3.0159
-79.845,-3.0109
-79.845,-3.0084
-79.845,-3.0075
-79.845,-3.0025
-79.846,-3.0017
-79.846,-3
-79.845,-2.9975
-79.845,-2.9967
-79.845,-2.9963
-79.844,-2.9963
-79.843,-2.9971
-79.843,-2.9971
-79.842,-2.9967
-79.842,-2.9958
-79.844,-2.9942
-79.844,-2.9934
-79.845,-2.9925
-79.845,-2.9908
-79.845,-2.99
-79.845,-2.9884
-79.847,-2.9867
-79.847,-2.9825
-79.848,-2.9821
-79.848,-2.9821
-79.85,-2.9808
-79.85,-2.98
-79.849,-2.9792
-79.849,-2.9784
-79.848,-2.9775
-79.848,-2.9767
-79.847,-2.9758
-79.847,-2.975
-79.848,-2.9746
-79.848,-2.9746
-79.851,-2.9775
-79.851,-2.98
-79.852,-2.9804
-79.853,-2.9804
-79.855,-2.9792
-79.855,-2.9784
-79.855,-2.9776
-79.855,-2.9767
-79.854,-2.975
-79.854,-2.9684
-79.853,-2.9675
-79.853,-2.9617
-79.852,-2.9609
-79.852,-2.9417
-79.85,-2.94
-79.851,-2.9392
-79.851,-2.9241
-79.85,-2.9233
-79.85,-2.9176
-79.85,-2.9167
-79.85,-2.9151
-79.848,-2.9137
-79.848,-2.9137
-79.847,-2.9134
-79.848,-2.9126
-79.848,-2.9058
-79.85,-2.9042
-79.85,-2.9034
-79.849,-2.9026
-79.849,-2.9008
-79.85,-2.8992
-79.85,-2.8984
-79.851,-2.8975
-79.851,-2.8967
-79.852,-2.8962
-79.853,-2.8971
-79.853,-2.8971
-79.854,-2.8967
-79.854,-2.8933
-79.852,-2.8912
-79.851,-2.8912
-79.849,-2.8896
-79.848,-2.8896
-79.847,-2.8892
-79.847,-2.8875
-79.845,-2.8854
-79.844,-2.8854
-79.843,-2.8846
-79.843,-2.8846
-79.841,-2.8834
-79.842,-2.8826
-79.842,-2.8821
-79.84,-2.8821
-79.839,-2.8829
-79.838,-2.8829
-79.838,-2.8838
-79.837,-2.8838
-79.836,-2.8846
-79.835,-2.8846
-79.834,-2.8854
-79.834,-2.885
-79.834,-2.8834
-79.834,-2.8829
-79.835,-2.8829
-79.836,-2.8821
-79.837,-2.8821
-79.838,-2.8812
-79.838,-2.8812
-79.84,-2.88
-79.84,-2.8792
-79.838,-2.8771
-79.837,-2.8771
-79.835,-2.8754
-79.834,-2.8754
-79.834,-2.875
-79.834,-2.8742
-79.832,-2.8725
-79.832,-2.8717
-79.829,-2.8687
-79.827,-2.8687
-79.826,-2.8684
-79.828,-2.8667
-79.828,-2.8658
-79.824,-2.8617
-79.824,-2.8608
-79.821,-2.8584
-79.821,-2.8576
-79.82,-2.8558
-79.82,-2.855
-79.819,-2.8542
-79.819,-2.8534
-79.818,-2.8526
-79.818,-2.8517
-79.817,-2.8508
-79.817,-2.8492
-79.816,-2.8484
-79.816,-2.8458
-79.815,-2.845
-79.815,-2.8442
-79.815,-2.8434
-79.815,-2.8426
-79.815,-2.8417
-79.815,-2.8342
-79.815,-2.8334
-79.815,-2.8308
-79.814,-2.83
-79.814,-2.8284
-79.812,-2.8267
-79.812,-2.825
-79.813,-2.8242
-79.813,-2.8225
-79.812,-2.8217
-79.812,-2.8208
-79.813,-2.82
-79.813,-2.8192
-79.812,-2.8183
-79.812,-2.8158
-79.811,-2.815
-79.811,-2.8092
-79.812,-2.8083
-79.812,-2.8075
-79.811,-2.8067
-79.814,-2.8042
-79.814,-2.8025
-79.815,-2.8017
-79.815,-2.7983
-79.815,-2.7975
-79.815,-2.7967
-79.815,-2.7962
-79.814,-2.7962
-79.814,-2.7959
-79.814,-2.795
-79.812,-2.7938
-79.812,-2.7938
-79.81,-2.7921
-79.809,-2.7921
-79.808,-2.7909
-79.808,-2.79
-79.806,-2.7879
-79.804,-2.7879
-79.803,-2.7871
-79.799,-2.7871
-79.798,-2.7879
-79.797,-2.7879
-79.796,-2.7871
-79.795,-2.7871
-79.795,-2.7867
-79.795,-2.7858
-79.795,-2.7854
-79.796,-2.7854
-79.797,-2.7862
-79.798,-2.7862
-79.798,-2.7854
-79.799,-2.7854
-79.8,-2.785
-79.8,-2.7842
-79.8,-2.7833
-79.8,-2.7775
-79.8,-2.7767
-79.8,-2.775
-79.799,-2.7742
-79.799,-2.7733
-79.797,-2.7717
-79.797,-2.7709
-79.795,-2.7692
-79.795,-2.7683
-79.795,-2.7675
-79.795,-2.7659
-79.794,-2.765
-79.794,-2.7625
-79.793,-2.7617
-79.793,-2.7592
-79.792,-2.7583
-79.792,-2.7567
-79.791,-2.7559
-79.791,-2.755
-79.79,-2.7533
-79.791,-2.7517
-79.791,-2.7483
-79.79,-2.7475
-79.79,-2.745
-79.789,-2.7438
-79.788,-2.7438
-79.788,-2.7429
-79.786,-2.7429
-79.785,-2.7438
-79.785,-2.7433
-79.785,-2.7425
-79.783,-2.7413
-79.783,-2.7413
-79.782,-2.7404
-79.781,-2.7405
-79.78,-2.74
-79.78,-2.7383
-79.781,-2.7379
-79.783,-2.7396
-79.784,-2.7396
-79.785,-2.7383
-79.785,-2.7375
-79.786,-2.7367
-79.786,-2.7225
-79.785,-2.7217
-79.785,-2.7209
-79.781,-2.7163
-79.78,-2.7163
-79.779,-2.7154
-79.778,-2.7154
-79.778,-2.7146
-79.777,-2.7146
-79.776,-2.7154
-79.775,-2.7154
-79.774,-2.7163
-79.774,-2.7159
-79.774,-2.715
-79.775,-2.7133
-79.775,-2.7109
-79.775,-2.71
-79.775,-2.7092
-79.773,-2.7079
-79.772,-2.7079
-79.771,-2.7075
-79.773,-2.7059
-79.772,-2.705
-79.772,-2.7042
-79.772,-2.7038
-79.771,-2.7038
-79.77,-2.7033
-79.771,-2.7025
-79.771,-2.7009
-79.772,-2.7
-79.772,-2.6975
-79.771,-2.6963
-79.768,-2.6963
-79.767,-2.6959
-79.767,-2.695
-79.768,-2.6946
-79.771,-2.6946
-79.771,-2.6942
-79.771,-2.6917
-79.772,-2.6913
-79.772,-2.6913
-79.773,-2.6917
-79.773,-2.6942
-79.774,-2.695
-79.773,-2.6959
-79.773,-2.6967
-79.774,-2.6975
-79.774,-2.7033
-79.775,-2.7046
-79.778,-2.7046
-79.779,-2.7037
-79.78,-2.7037
-79.781,-2.7025
-79.781,-2.6975
-79.78,-2.6967
-79.781,-2.6959
-79.781,-2.6917
-79.78,-2.6909
-79.78,-2.69
-79.78,-2.6892
-79.78,-2.6884
-79.78,-2.6875
-79.78,-2.6867
-79.781,-2.6859
-79.781,-2.6775
-79.781,-2.6771
-79.78,-2.6771
-79.78,-2.6767
-79.78,-2.6758
-79.78,-2.675
-79.78,-2.6742
-79.78,-2.6725
-79.779,-2.6717
-79.779,-2.6692
-79.778,-2.6684
-79.778,-2.6666
-79.777,-2.6658
-79.777,-2.6642
-79.776,-2.6634
-79.776,-2.6616
-79.773,-2.658
-79.772,-2.658
-79.771,-2.6571
-79.769,-2.6571
-79.768,-2.6563
-79.767,-2.6563
-79.766,-2.6554
-79.76,-2.6554
-79.759,-2.6563
-79.758,-2.6563
-79.757,-2.6579
-79.756,-2.6579
-79.755,-2.6587
-79.754,-2.6587
-79.753,-2.6596
-79.753,-2.6596
-79.752,-2.6592
-79.752,-2.6584
-79.753,-2.6571
-79.754,-2.6571
-79.758,-2.6534
-79.758,-2.6525
-79.759,-2.6517
-79.759,-2.6484
-79.757,-2.6471
-79.753,-2.6471
-79.752,-2.6463
-79.751,-2.6463
-79.75,-2.6454
-79.748,-2.6454
-79.748,-2.6446
-79.746,-2.6446
-79.745,-2.6437
-79.743,-2.6437
-79.743,-2.6429
-79.741,-2.6429
-79.74,-2.6421
-79.739,-2.6421
-79.738,-2.6413
-79.738,-2.6413
-79.737,-2.6404
-79.736,-2.6404
-79.735,-2.6396
-79.734,-2.6396
-79.733,-2.6388
-79.732,-2.6388
-79.729,-2.6359
-79.729,-2.635
-79.726,-2.6325
-79.727,-2.6317
-79.726,-2.6309
-79.726,-2.63
-79.725,-2.6292
-79.725,-2.6283
-79.725,-2.6275
-79.725,-2.6267
-79.725,-2.6259
-79.725,-2.6242
-79.724,-2.6233
-79.724,-2.6217
-79.723,-2.6209
-79.723,-2.6192
-79.722,-2.6183
-79.722,-2.6167
-79.721,-2.6159
-79.721,-2.615
-79.72,-2.6142
-79.72,-2.6133
-79.72,-2.6125
-79.72,-2.6117
-79.718,-2.6096
-79.717,-2.6096
-79.716,-2.6092
-79.716,-2.6075
-79.717,-2.6067
-79.717,-2.6042
-79.716,-2.6033
-79.716,-2.6009
-79.715,-2.6
-79.715,-2.5975
-79.715,-2.5967
-79.715,-2.5875
-79.717,-2.5854
-79.718,-2.5854
-79.718,-2.5846
-79.719,-2.5846
-79.72,-2.5838
-79.721,-2.5838
-79.721,-2.5834
-79.721,-2.5692
-79.718,-2.5663
-79.718,-2.5663
-79.716,-2.565
-79.716,-2.5634
-79.718,-2.5616
-79.718,-2.5601
-79.715,-2.5575
-79.715,-2.5566
-79.716,-2.5559
-79.716,-2.5551
-79.718,-2.5538
-79.718,-2.5538
-79.72,-2.5521
-79.721,-2.5521
-79.721,-2.5517
-79.721,-2.5509
-79.723,-2.5492
-79.723,-2.5475
-79.724,-2.5467
-79.724,-2.5417
-79.725,-2.5408
-79.725,-2.5375
-79.725,-2.5367
-79.725,-2.5342
-79.726,-2.5333
-79.726,-2.5317
-79.727,-2.5308
-79.727,-2.5242
-79.728,-2.5234
-79.728,-2.51
-79.729,-2.5092
-79.729,-2.5058
-79.728,-2.505
-79.728,-2.4984
-79.729,-2.4975
-79.729,-2.4967
-79.73,-2.4958
-79.73,-2.4942
-79.728,-2.4929
-79.727,-2.4929
-79.726,-2.4921
-79.724,-2.4921
-79.723,-2.4913
-79.722,-2.4913
-79.721,-2.4905
-79.719,-2.4905
-79.718,-2.4896
-79.718,-2.4896
-79.716,-2.4884
-79.716,-2.4875
-79.715,-2.4867
-79.715,-2.4858
-79.715,-2.485
-79.715,-2.4825
-79.715,-2.4817
-79.715,-2.48
-79.716,-2.4792
-79.716,-2.4775
-79.715,-2.4767
-79.715,-2.4734
-79.715,-2.4725
-79.715,-2.4708
-79.714,-2.47
-79.714,-2.4692
-79.713,-2.4684
-79.713,-2.4675
-79.713,-2.4671
-79.716,-2.4671
-79.719,-2.47
-79.719,-2.4708
-79.72,-2.4717
-79.72,-2.4725
-79.72,-2.4734
-79.72,-2.475
-79.721,-2.4758
-79.721,-2.4775
-79.722,-2.4784
-79.722,-2.4825
-79.724,-2.4846
-79.728,-2.4846
-79.729,-2.4838
-79.732,-2.4838
-79.734,-2.4859
-79.734,-2.4892
-79.735,-2.49
-79.735,-2.495
-79.735,-2.4958
-79.735,-2.5
-79.736,-2.5008
-79.736,-2.5017
-79.737,-2.5025
-79.737,-2.5034
-79.738,-2.5042
-79.738,-2.5058
-79.739,-2.5067
-79.739,-2.5084
-79.74,-2.5092
-79.74,-2.51
-79.741,-2.5117
-79.741,-2.5125
-79.742,-2.5134
-79.742,-2.5142
-79.743,-2.515
-79.743,-2.5158
-79.744,-2.5167
-79.744,-2.5175
-79.745,-2.5184
-79.745,-2.52
-79.745,-2.5208
-79.745,-2.5217
-79.747,-2.5229
-79.748,-2.5229
-79.749,-2.5238
-79.751,-2.5238
-79.752,-2.5246
-79.756,-2.5246
-79.757,-2.5234
-79.757,-2.5217
-79.756,-2.5209
-79.756,-2.52
-79.755,-2.5184
-79.755,-2.5175
-79.752,-2.515
-79.752,-2.5142
-79.745,-2.5075
-79.745,-2.5067
-79.745,-2.5059
-79.745,-2.5034
-79.744,-2.5025
-79.744,-2.5009
-79.743,-2.5
-79.743,-2.4942
-79.742,-2.4934
-79.742,-2.4892
-79.743,-2.4884
-79.743,-2.4867
-79.744,-2.4859
-79.744,-2.4809
-79.745,-2.48
-79.745,-2.4741
-79.746,-2.4725
-79.746,-2.4691
-79.745,-2.4683
-79.745,-2.4675
-79.746,-2.4667
-79.746,-2.4659
-79.747,-2.465
-79.747,-2.4642
-79.748,-2.4638
-79.749,-2.465
-79.749,-2.4659
-79.75,-2.4667
-79.75,-2.4684
-79.75,-2.4692
-79.75,-2.4733
-79.75,-2.4741
-79.75,-2.4776
-79.749,-2.4783
-79.749,-2.48
-79.748,-2.4809
-79.748,-2.4842
-79.747,-2.485
-79.747,-2.4892
-79.746,-2.49
-79.746,-2.4975
-79.747,-2.4984
-79.747,-2.5
-79.748,-2.5009
-79.748,-2.5017
-79.765,-2.5187
-79.766,-2.5187
-79.767,-2.5196
-79.77,-2.5196
-79.773,-2.5167
-79.773,-2.5159
-79.774,-2.515
-79.774,-2.5141
-79.775,-2.5126
-79.775,-2.5117
-79.776,-2.5109
